index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
1,0,0,-0.0,1.0,0.0,0.0,0.0
2,0,0,-0.0,1.0,0.0,0.0,0.0
3,0,0,-0.0,1.0,0.0,0.0,0.0
4,0,0,-0.0,1.0,0.0,0.0,0.0
5,1,0,0.5,0.8,0.0,0.0,0.0
6,1,0,0.75,0.6666666666666666,0.0,0.0,0.0
7,1,1,0.8333333333333333,0.7142857142857143,1.0,0.3333333333333333,0.5
8,1,1,0.875,0.75,1.0,0.5,0.6666666666666666
9,1,1,0.9,0.7777777777777778,1.0,0.6,0.7499999999999999
10,2,1,0.7600000000000001,0.7,0.75,0.6,0.6666666666666665
11,2,1,0.7333333333333334,0.6363636363636364,0.6,0.6,0.6
12,2,1,0.7,0.5833333333333334,0.5,0.6,0.5454545454545454
13,2,2,0.7000000000000001,0.6153846153846154,0.5,0.6,0.5454545454545454
14,2,2,0.7000000000000001,0.6428571428571429,0.5,0.6,0.5454545454545454
15,0,0,0.72,0.6666666666666666,0.5,0.6,0.5454545454545454
16,0,0,0.7363636363636363,0.6875,0.5,0.6,0.5454545454545454
17,0,0,0.75,0.7058823529411765,0.5,0.6,0.5454545454545454
18,0,0,0.7615384615384617,0.7222222222222222,0.5,0.6,0.5454545454545454
19,0,0,0.7714285714285714,0.7368421052631579,0.5,0.6,0.5454545454545454
20,1,1,0.7916666666666666,0.75,0.5714285714285714,0.6666666666666666,0.6153846153846153
21,1,1,0.7959183673469388,0.7619047619047619,0.625,0.7142857142857143,0.6666666666666666
22,1,1,0.8080357142857142,0.7727272727272727,0.6666666666666666,0.75,0.7058823529411765
23,1,1,0.8253968253968254,0.782608695652174,0.7,0.7777777777777778,0.7368421052631577
24,1,1,0.8214285714285713,0.7916666666666666,0.7272727272727273,0.8,0.761904761904762
25,2,2,0.8200000000000001,0.8,0.7272727272727273,0.8,0.761904761904762
26,2,2,0.81875,0.8076923076923077,0.7272727272727273,0.8,0.761904761904762
27,2,2,0.8176470588235294,0.8148148148148148,0.7272727272727273,0.8,0.761904761904762
28,2,2,0.8194444444444444,0.8214285714285714,0.7272727272727273,0.8,0.761904761904762
29,2,2,0.8184210526315789,0.8275862068965517,0.7272727272727273,0.8,0.761904761904762
30,0,0,0.825,0.8333333333333334,0.7272727272727273,0.8,0.761904761904762
31,0,0,0.830952380952381,0.8387096774193549,0.7272727272727273,0.8,0.761904761904762
32,0,0,0.8363636363636364,0.84375,0.7272727272727273,0.8,0.761904761904762
33,0,0,0.841304347826087,0.8484848484848485,0.7272727272727273,0.8,0.761904761904762
34,0,0,0.8458333333333332,0.8529411764705882,0.7272727272727273,0.8,0.761904761904762
35,1,1,0.8579545454545453,0.8571428571428571,0.75,0.8181818181818182,0.7826086956521738
36,1,1,0.8680555555555556,0.8611111111111112,0.7692307692307693,0.8333333333333334,0.8
37,1,1,0.8733974358974358,0.8648648648648649,0.7857142857142857,0.8461538461538461,0.8148148148148148
38,1,1,0.8809523809523809,0.868421052631579,0.8,0.8571428571428571,0.8275862068965518
39,1,2,0.8777777777777778,0.8461538461538461,0.8,0.8,0.8000000000000002
40,2,2,0.8813333333333333,0.85,0.8,0.8,0.8000000000000002
41,2,1,0.8679487179487178,0.8292682926829268,0.75,0.8,0.7741935483870969
42,2,2,0.8716049382716049,0.8333333333333334,0.75,0.8,0.7741935483870969
43,2,2,0.8726190476190475,0.8372093023255814,0.75,0.8,0.7741935483870969
44,2,2,0.8735632183908046,0.8409090909090909,0.75,0.8,0.7741935483870969
45,0,0,0.8766666666666667,0.8444444444444444,0.75,0.8,0.7741935483870969
46,0,0,0.8795698924731183,0.8478260869565217,0.75,0.8,0.7741935483870969
47,0,0,0.8822916666666666,0.851063829787234,0.75,0.8,0.7741935483870969
48,0,0,0.8848484848484849,0.8541666666666666,0.75,0.8,0.7741935483870969
49,0,0,0.8833333333333333,0.8571428571428571,0.75,0.8,0.7741935483870969
50,1,1,0.8841911764705883,0.86,0.7647058823529411,0.8125,0.787878787878788
51,1,1,0.8875432525951557,0.8627450980392157,0.7777777777777778,0.8235294117647058,0.7999999999999999
52,1,1,0.8929738562091503,0.8653846153846154,0.7894736842105263,0.8333333333333334,0.8108108108108109
53,1,1,0.893188854489164,0.8679245283018868,0.8,0.8421052631578947,0.8205128205128205
54,1,1,0.8926470588235293,0.8703703703703703,0.8095238095238095,0.85,0.8292682926829269
55,2,2,0.8935714285714286,0.8727272727272727,0.8095238095238095,0.85,0.8292682926829269
56,2,2,0.8930555555555555,0.875,0.8095238095238095,0.85,0.8292682926829269
57,2,2,0.8952702702702703,0.8771929824561403,0.8095238095238095,0.85,0.8292682926829269
58,2,2,0.8960526315789473,0.8793103448275862,0.8095238095238095,0.85,0.8292682926829269
59,2,2,0.8980769230769229,0.8813559322033898,0.8095238095238095,0.85,0.8292682926829269
60,0,0,0.9,0.8833333333333333,0.8095238095238095,0.85,0.8292682926829269
61,0,0,0.9018292682926831,0.8852459016393442,0.8095238095238095,0.85,0.8292682926829269
62,0,0,0.9017857142857142,0.8870967741935484,0.8095238095238095,0.85,0.8292682926829269
63,0,0,0.9034883720930231,0.8888888888888888,0.8095238095238095,0.85,0.8292682926829269
64,0,0,0.9051136363636364,0.890625,0.8095238095238095,0.85,0.8292682926829269
65,1,1,0.9058441558441557,0.8923076923076924,0.8181818181818182,0.8571428571428571,0.8372093023255814
66,1,1,0.9096074380165289,0.8939393939393939,0.8260869565217391,0.8636363636363636,0.8444444444444444
67,1,1,0.9115612648221343,0.8955223880597015,0.8333333333333334,0.8695652173913043,0.851063829787234
68,1,1,0.9133522727272727,0.8970588235294118,0.84,0.875,0.8571428571428572
