index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
1,0,0,-0.0,1.0,0.0,0.0,0.0
2,0,0,-0.0,1.0,0.0,0.0,0.0
3,0,0,-0.0,1.0,0.0,0.0,0.0
4,0,0,-0.0,1.0,0.0,0.0,0.0
5,0,0,-0.0,1.0,0.0,0.0,0.0
6,0,0,-0.0,1.0,0.0,0.0,0.0
7,0,0,-0.0,1.0,0.0,0.0,0.0
8,0,0,-0.0,1.0,0.0,0.0,0.0
9,0,0,-0.0,1.0,0.0,0.0,0.0
10,0,0,-0.0,1.0,0.0,0.0,0.0
11,0,0,-0.0,1.0,0.0,0.0,0.0
12,0,0,-0.0,1.0,0.0,0.0,0.0
13,0,0,-0.0,1.0,0.0,0.0,0.0
14,0,0,-0.0,1.0,0.0,0.0,0.0
15,0,0,-0.0,1.0,0.0,0.0,0.0
16,0,0,-0.0,1.0,0.0,0.0,0.0
17,0,0,-0.0,1.0,0.0,0.0,0.0
18,0,0,-0.0,1.0,0.0,0.0,0.0
19,0,0,-0.0,1.0,0.0,0.0,0.0
20,0,0,-0.0,1.0,0.0,0.0,0.0
21,0,0,-0.0,1.0,0.0,0.0,0.0
22,0,0,-0.0,1.0,0.0,0.0,0.0
23,0,0,-0.0,1.0,0.0,0.0,0.0
24,0,0,-0.0,1.0,0.0,0.0,0.0
25,0,0,-0.0,1.0,0.0,0.0,0.0
26,0,0,-0.0,1.0,0.0,0.0,0.0
27,0,0,-0.0,1.0,0.0,0.0,0.0
28,0,0,-0.0,1.0,0.0,0.0,0.0
29,0,0,-0.0,1.0,0.0,0.0,0.0
30,0,0,-0.0,1.0,0.0,0.0,0.0
31,0,0,-0.0,1.0,0.0,0.0,0.0
32,0,0,-0.0,1.0,0.0,0.0,0.0
33,0,0,-0.0,1.0,0.0,0.0,0.0
34,0,0,-0.0,1.0,0.0,0.0,0.0
35,0,0,-0.0,1.0,0.0,0.0,0.0
36,0,0,-0.0,1.0,0.0,0.0,0.0
37,0,0,-0.0,1.0,0.0,0.0,0.0
38,0,0,-0.0,1.0,0.0,0.0,0.0
39,0,0,-0.0,1.0,0.0,0.0,0.0
40,0,0,-0.0,1.0,0.0,0.0,0.0
41,0,0,-0.0,1.0,0.0,0.0,0.0
42,0,0,-0.0,1.0,0.0,0.0,0.0
43,0,0,-0.0,1.0,0.0,0.0,0.0
44,0,0,-0.0,1.0,0.0,0.0,0.0
45,1,0,0.5,0.9777777777777777,0.0,0.0,0.0
46,1,0,0.5,0.9565217391304348,0.0,0.0,0.0
47,1,0,0.6666666666666666,0.9361702127659575,0.0,0.0,0.0
48,1,1,0.75,0.9375,1.0,0.25,0.4
49,1,1,0.8,0.9387755102040817,1.0,0.4,0.5714285714285715
50,1,1,0.8333333333333333,0.94,1.0,0.5,0.6666666666666666
51,1,1,0.8571428571428572,0.9411764705882353,1.0,0.5714285714285714,0.7272727272727273
52,1,0,0.875,0.9230769230769231,1.0,0.5,0.6666666666666666
53,1,1,0.8888888888888888,0.9245283018867925,1.0,0.5555555555555556,0.7142857142857143
54,1,1,0.9,0.9259259259259259,1.0,0.6,0.7499999999999999
55,1,1,0.9090909090909092,0.9272727272727272,1.0,0.6363636363636364,0.7777777777777778
56,1,1,0.9166666666666667,0.9285714285714286,1.0,0.6666666666666666,0.8
57,1,0,0.9230769230769231,0.9122807017543859,1.0,0.6153846153846154,0.761904761904762
58,1,1,0.9285714285714286,0.9137931034482759,1.0,0.6428571428571429,0.782608695652174
59,1,1,0.9333333333333333,0.9152542372881356,1.0,0.6666666666666666,0.8
60,1,1,0.9375,0.9166666666666666,1.0,0.6875,0.8148148148148148
61,1,0,0.9411764705882353,0.9016393442622951,1.0,0.6470588235294118,0.7857142857142858
62,1,1,0.9444444444444444,0.9032258064516129,1.0,0.6666666666666666,0.8
63,1,0,0.9473684210526316,0.8888888888888888,1.0,0.631578947368421,0.7741935483870968
64,1,1,0.95,0.890625,1.0,0.65,0.787878787878788
65,1,0,0.9523809523809523,0.8769230769230769,1.0,0.6190476190476191,0.7647058823529412
66,1,1,0.9545454545454546,0.8787878787878788,1.0,0.6363636363636364,0.7777777777777778
67,1,1,0.9565217391304348,0.8805970149253731,1.0,0.6521739130434783,0.7894736842105263
68,1,1,0.9583333333333333,0.8823529411764706,1.0,0.6666666666666666,0.8
69,0,0,0.9583333333333333,0.8840579710144928,1.0,0.6666666666666666,0.8
70,0,0,0.9583333333333333,0.8857142857142857,1.0,0.6666666666666666,0.8
71,0,0,0.9583333333333333,0.8873239436619719,1.0,0.6666666666666666,0.8
72,0,0,0.9583333333333333,0.8888888888888888,1.0,0.6666666666666666,0.8
73,0,0,0.9583333333333333,0.8904109589041096,1.0,0.6666666666666666,0.8
74,0,0,0.9583333333333333,0.8918918918918919,1.0,0.6666666666666666,0.8
75,0,0,0.9583333333333333,0.8933333333333333,1.0,0.6666666666666666,0.8
76,0,0,0.9583333333333333,0.8947368421052632,1.0,0.6666666666666666,0.8
77,0,0,0.9583333333333333,0.8961038961038961,1.0,0.6666666666666666,0.8
78,0,0,0.9583333333333333,0.8974358974358975,1.0,0.6666666666666666,0.8
79,0,0,0.9583333333333333,0.8987341772151899,1.0,0.6666666666666666,0.8
80,0,0,0.9583333333333333,0.9,1.0,0.6666666666666666,0.8
81,0,0,0.9583333333333333,0.9012345679012346,1.0,0.6666666666666666,0.8
82,0,0,0.9583333333333333,0.9024390243902439,1.0,0.6666666666666666,0.8
83,0,0,0.9583333333333333,0.9036144578313253,1.0,0.6666666666666666,0.8
84,0,0,0.9555555555555554,0.9047619047619048,1.0,0.6666666666666666,0.8
