index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
1,False,False,-0.0,1.0,0.0,0.0,0.0
2,False,False,-0.0,1.0,0.0,0.0,0.0
3,True,False,0.5,0.6666666666666666,0.0,0.0,0.0
4,False,False,0.33333333333333337,0.75,0.0,0.0,0.0
5,False,False,0.25,0.8,0.0,0.0,0.0
6,True,False,0.4375,0.6666666666666666,0.0,0.0,0.0
7,False,False,0.35000000000000003,0.7142857142857143,0.0,0.0,0.0
8,False,False,0.29166666666666663,0.75,0.0,0.0,0.0
9,False,False,0.2857142857142857,0.7777777777777778,0.0,0.0,0.0
10,True,False,0.3333333333333333,0.7,0.0,0.0,0.0
11,True,False,0.44642857142857145,0.6363636363636364,0.0,0.0,0.0
12,True,False,0.5142857142857143,0.5833333333333334,0.0,0.0,0.0
13,False,False,0.45,0.6153846153846154,0.0,0.0,0.0
14,True,False,0.53125,0.5714285714285714,0.0,0.0,0.0
15,True,False,0.5892857142857142,0.5333333333333333,0.0,0.0,0.0
16,True,False,0.6328125,0.5,0.0,0.0,0.0
17,True,False,0.6736111111111112,0.47058823529411764,0.0,0.0,0.0
18,False,False,0.6049382716049383,0.5,0.0,0.0,0.0
19,False,False,0.5499999999999999,0.5263157894736842,0.0,0.0,0.0
20,False,False,0.5050505050505051,0.55,0.0,0.0,0.0
21,False,False,0.4861111111111111,0.5714285714285714,0.0,0.0,0.0
22,True,False,0.5041666666666667,0.5454545454545454,0.0,0.0,0.0
23,False,False,0.4884615384615385,0.5652173913043478,0.0,0.0,0.0
24,False,False,0.47500000000000003,0.5833333333333334,0.0,0.0,0.0
25,True,False,0.49025974025974023,0.56,0.0,0.0,0.0
26,True,False,0.5029761904761905,0.5384615384615384,0.0,0.0,0.0
27,False,False,0.49166666666666675,0.5555555555555556,0.0,0.0,0.0
28,False,False,0.4817708333333333,0.5714285714285714,0.0,0.0,0.0
29,True,False,0.4927884615384615,0.5517241379310345,0.0,0.0,0.0
30,True,False,0.5022321428571429,0.5333333333333333,0.0,0.0,0.0
31,True,False,0.5291666666666666,0.5161290322580645,0.0,0.0,0.0
32,True,False,0.552734375,0.5,0.0,0.0,0.0
33,False,False,0.5257352941176471,0.5151515151515151,0.0,0.0,0.0
34,True,False,0.546712802768166,0.5,0.0,0.0,0.0
35,False,False,0.5228758169934641,0.5142857142857142,0.0,0.0,0.0
36,True,False,0.5416666666666667,0.5,0.0,0.0,0.0
37,True,False,0.5584795321637427,0.4864864864864865,0.0,0.0,0.0
38,True,False,0.5736111111111111,0.47368421052631576,0.0,0.0,0.0
39,True,True,0.5873015873015872,0.48717948717948717,1.0,0.047619047619047616,0.0909090909090909
40,False,True,0.5664160401002507,0.475,0.5,0.047619047619047616,0.08695652173913042
41,True,True,0.5789473684210527,0.4878048780487805,0.6666666666666666,0.09090909090909091,0.16
42,True,True,0.5903890160183067,0.5,0.75,0.13043478260869565,0.22222222222222218
43,True,True,0.6008771929824561,0.5116279069767442,0.8,0.16666666666666666,0.27586206896551724
44,False,True,0.5822916666666667,0.5,0.6666666666666666,0.16666666666666666,0.26666666666666666
45,False,True,0.5654761904761905,0.4888888888888889,0.5714285714285714,0.16666666666666666,0.25806451612903225
46,False,True,0.5501893939393939,0.4782608695652174,0.5,0.16666666666666666,0.25
47,False,True,0.536231884057971,0.46808510638297873,0.4444444444444444,0.16666666666666666,0.24242424242424243
48,True,False,0.5460869565217391,0.4583333333333333,0.4444444444444444,0.16,0.23529411764705882
49,False,True,0.5333333333333333,0.4489795918367347,0.4,0.16,0.22857142857142856
50,False,False,0.5216,0.46,0.4,0.16,0.22857142857142856
51,False,False,0.5107692307692308,0.47058823529411764,0.4,0.16,0.22857142857142856
52,False,False,0.5007407407407408,0.4807692307692308,0.4,0.16,0.22857142857142856
53,True,False,0.50997150997151,0.4716981132075472,0.4,0.15384615384615385,0.2222222222222222
54,False,False,0.5006868131868132,0.48148148148148145,0.4,0.15384615384615385,0.2222222222222222
55,False,False,0.4920424403183024,0.4909090909090909,0.4,0.15384615384615385,0.2222222222222222
56,False,False,0.483974358974359,0.5,0.4,0.15384615384615385,0.2222222222222222
57,True,False,0.4925925925925926,0.49122807017543857,0.4,0.14814814814814814,0.21621621621621623
58,False,False,0.48506571087216244,0.5,0.4,0.14814814814814814,0.21621621621621623
59,False,False,0.47800925925925924,0.5084745762711864,0.4,0.14814814814814814,0.21621621621621623
60,True,False,0.4860491071428571,0.5,0.4,0.14285714285714285,0.21052631578947364
61,True,False,0.4935344827586207,0.4918032786885246,0.4,0.13793103448275862,0.20512820512820515
62,True,False,0.5005208333333333,0.4838709677419355,0.4,0.13333333333333333,0.2
63,False,False,0.4939393939393939,0.49206349206349204,0.4,0.13333333333333333,0.2
64,False,False,0.48774509803921573,0.5,0.4,0.13333333333333333,0.2
65,True,False,0.4943074003795067,0.49230769230769234,0.4,0.12903225806451613,0.1951219512195122
66,True,False,0.5004595588235294,0.48484848484848486,0.4,0.125,0.19047619047619047
67,True,False,0.5062388591800357,0.47761194029850745,0.4,0.12121212121212122,0.186046511627907
68,False,False,0.5004329004329005,0.4852941176470588,0.4,0.12121212121212122,0.186046511627907
69,False,False,0.4949494949494949,0.4927536231884058,0.4,0.12121212121212122,0.186046511627907
70,False,False,0.48976248976248976,0.5,0.4,0.12121212121212122,0.186046511627907
71,False,False,0.48484848484848486,0.5070422535211268,0.4,0.12121212121212122,0.186046511627907
72,False,False,0.48018648018648025,0.5138888888888888,0.4,0.12121212121212122,0.186046511627907
73,False,False,0.4757575757575757,0.5205479452054794,0.4,0.12121212121212122,0.186046511627907
