index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
1,0,0,-0.0,1.0,0.0,0.0,0.0
2,0,0,-0.0,1.0,0.0,0.0,0.0
3,0,0,-0.0,1.0,0.0,0.0,0.0
4,0,0,-0.0,1.0,0.0,0.0,0.0
5,1,0,0.5,0.8,0.0,0.0,0.0
6,1,1,0.75,0.8333333333333334,1.0,0.5,0.6666666666666666
7,1,1,0.8333333333333333,0.8571428571428571,1.0,0.6666666666666666,0.8
8,1,1,0.875,0.875,1.0,0.75,0.8571428571428571
9,1,1,0.9,0.8888888888888888,1.0,0.8,0.888888888888889
10,2,1,0.7600000000000001,0.8,0.8,0.8,0.8000000000000002
11,2,1,0.6666666666666667,0.7272727272727273,0.6666666666666666,0.8,0.7272727272727272
12,2,1,0.6857142857142857,0.6666666666666666,0.5714285714285714,0.8,0.6666666666666666
13,2,2,0.7000000000000001,0.6923076923076923,0.5714285714285714,0.8,0.6666666666666666
14,2,2,0.7111111111111111,0.7142857142857143,0.5714285714285714,0.8,0.6666666666666666
15,0,0,0.7300000000000001,0.7333333333333333,0.5714285714285714,0.8,0.6666666666666666
16,0,0,0.7454545454545455,0.75,0.5714285714285714,0.8,0.6666666666666666
17,0,0,0.7583333333333332,0.7647058823529411,0.5714285714285714,0.8,0.6666666666666666
18,0,0,0.7692307692307693,0.7777777777777778,0.5714285714285714,0.8,0.6666666666666666
19,0,0,0.7785714285714286,0.7894736842105263,0.5714285714285714,0.8,0.6666666666666666
20,1,1,0.8035714285714286,0.8,0.625,0.8333333333333334,0.7142857142857143
21,1,1,0.8214285714285715,0.8095238095238095,0.6666666666666666,0.8571428571428571,0.75
22,1,1,0.8348214285714285,0.8181818181818182,0.7,0.875,0.7777777777777777
23,1,1,0.8452380952380951,0.8260869565217391,0.7272727272727273,0.8888888888888888,0.7999999999999999
24,1,1,0.8535714285714285,0.8333333333333334,0.75,0.9,0.8181818181818182
25,2,2,0.86,0.84,0.75,0.9,0.8181818181818182
26,2,1,0.8625,0.8076923076923077,0.6923076923076923,0.9,0.7826086956521738
27,2,2,0.8676470588235293,0.8148148148148148,0.6923076923076923,0.9,0.7826086956521738
28,2,2,0.8694444444444445,0.8214285714285714,0.6923076923076923,0.9,0.7826086956521738
29,2,2,0.8736842105263158,0.8275862068965517,0.6923076923076923,0.9,0.7826086956521738
30,0,0,0.8775000000000001,0.8333333333333334,0.6923076923076923,0.9,0.7826086956521738
31,0,0,0.8809523809523809,0.8387096774193549,0.6923076923076923,0.9,0.7826086956521738
32,0,0,0.884090909090909,0.84375,0.6923076923076923,0.9,0.7826086956521738
33,0,0,0.8869565217391304,0.8484848484848485,0.6923076923076923,0.9,0.7826086956521738
34,0,0,0.8895833333333333,0.8529411764705882,0.6923076923076923,0.9,0.7826086956521738
35,1,1,0.8958333333333333,0.8571428571428571,0.7142857142857143,0.9090909090909091,0.8
36,1,1,0.9010416666666665,0.8611111111111112,0.7333333333333333,0.9166666666666666,0.8148148148148148
37,1,1,0.9054487179487178,0.8648648648648649,0.75,0.9230769230769231,0.8275862068965517
38,1,1,0.9092261904761904,0.868421052631579,0.7647058823529411,0.9285714285714286,0.8387096774193549
39,1,2,0.9013888888888887,0.8461538461538461,0.7647058823529411,0.8666666666666667,0.8125
40,2,2,0.9039999999999999,0.85,0.7647058823529411,0.8666666666666667,0.8125
41,2,1,0.9025641025641025,0.8292682926829268,0.7222222222222222,0.8666666666666667,0.7878787878787877
42,2,2,0.9049382716049382,0.8333333333333334,0.7222222222222222,0.8666666666666667,0.7878787878787877
43,2,2,0.905952380952381,0.8372093023255814,0.7222222222222222,0.8666666666666667,0.7878787878787877
44,2,2,0.9080459770114943,0.8409090909090909,0.7222222222222222,0.8666666666666667,0.7878787878787877
45,0,0,0.9099999999999999,0.8444444444444444,0.7222222222222222,0.8666666666666667,0.7878787878787877
46,0,0,0.9118279569892473,0.8478260869565217,0.7222222222222222,0.8666666666666667,0.7878787878787877
47,0,0,0.9135416666666667,0.851063829787234,0.7222222222222222,0.8666666666666667,0.7878787878787877
48,0,0,0.9151515151515152,0.8541666666666666,0.7222222222222222,0.8666666666666667,0.7878787878787877
49,0,0,0.9166666666666667,0.8571428571428571,0.7222222222222222,0.8666666666666667,0.7878787878787877
50,1,1,0.9200367647058825,0.86,0.7368421052631579,0.875,0.7999999999999999
51,1,1,0.9230103806228374,0.8627450980392157,0.75,0.8823529411764706,0.8108108108108107
52,1,1,0.9256535947712419,0.8653846153846154,0.7619047619047619,0.8888888888888888,0.8205128205128205
53,1,1,0.926470588235294,0.8679245283018868,0.7727272727272727,0.8947368421052632,0.8292682926829269
54,1,1,0.9286764705882354,0.8703703703703703,0.782608695652174,0.9,0.8372093023255814
55,2,2,0.93,0.8727272727272727,0.782608695652174,0.9,0.8372093023255814
56,2,2,0.929861111111111,0.875,0.782608695652174,0.9,0.8372093023255814
57,2,2,0.931081081081081,0.8771929824561403,0.782608695652174,0.9,0.8372093023255814
58,2,2,0.9315789473684211,0.8793103448275862,0.782608695652174,0.9,0.8372093023255814
59,2,2,0.9326923076923076,0.8813559322033898,0.782608695652174,0.9,0.8372093023255814
60,0,0,0.93375,0.8833333333333333,0.782608695652174,0.9,0.8372093023255814
61,0,0,0.9347560975609756,0.8852459016393442,0.782608695652174,0.9,0.8372093023255814
62,0,0,0.9357142857142858,0.8870967741935484,0.782608695652174,0.9,0.8372093023255814
63,0,0,0.9366279069767441,0.8888888888888888,0.782608695652174,0.9,0.8372093023255814
64,0,0,0.9375,0.890625,0.782608695652174,0.9,0.8372093023255814
65,1,1,0.9393939393939393,0.8923076923076924,0.7916666666666666,0.9047619047619048,0.8444444444444444
