index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
1,True,True,-0.0,1.0,1.0,1.0,1.0
2,True,True,-0.0,1.0,1.0,1.0,1.0
3,True,True,-0.0,1.0,1.0,1.0,1.0
4,False,True,0.5,0.75,0.75,1.0,0.8571428571428571
5,False,True,0.75,0.6,0.6,1.0,0.7499999999999999
6,True,True,0.6875,0.6666666666666666,0.6666666666666666,1.0,0.8
7,True,True,0.7,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333333
8,False,False,0.8,0.75,0.7142857142857143,1.0,0.8333333333333333
9,True,False,0.6944444444444446,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.7692307692307692
10,False,True,0.7291666666666667,0.6,0.625,0.8333333333333334,0.7142857142857143
11,True,True,0.7142857142857142,0.6363636363636364,0.6666666666666666,0.8571428571428571,0.75
12,True,True,0.671875,0.6666666666666666,0.7,0.875,0.7777777777777777
13,True,True,0.6805555555555556,0.6923076923076923,0.7272727272727273,0.8888888888888888,0.7999999999999999
14,False,True,0.7222222222222222,0.6428571428571429,0.6666666666666666,0.8888888888888888,0.761904761904762
15,True,True,0.7400000000000001,0.6666666666666666,0.6923076923076923,0.9,0.7826086956521738
16,True,False,0.7,0.625,0.6923076923076923,0.8181818181818182,0.7500000000000001
17,True,True,0.7083333333333333,0.6470588235294118,0.7142857142857143,0.8333333333333334,0.7692307692307692
18,False,True,0.6805555555555555,0.6111111111111112,0.6666666666666666,0.8333333333333334,0.7407407407407408
19,False,True,0.6845238095238095,0.5789473684210527,0.625,0.8333333333333334,0.7142857142857143
20,False,True,0.6979166666666665,0.55,0.5882352941176471,0.8333333333333334,0.6896551724137931
21,False,True,0.7175925925925926,0.5238095238095238,0.5555555555555556,0.8333333333333334,0.6666666666666667
22,False,True,0.725,0.5,0.5263157894736842,0.8333333333333334,0.6451612903225806
23,False,False,0.75,0.5217391304347826,0.5263157894736842,0.8333333333333334,0.6451612903225806
24,False,True,0.7534722222222223,0.5,0.5,0.8333333333333334,0.625
25,False,False,0.7724358974358975,0.52,0.5,0.8333333333333334,0.625
26,True,True,0.78698224852071,0.5384615384615384,0.5238095238095238,0.8461538461538461,0.6470588235294118
27,False,False,0.8021978021978022,0.5555555555555556,0.5238095238095238,0.8461538461538461,0.6470588235294118
28,False,False,0.8153846153846154,0.5714285714285714,0.5238095238095238,0.8461538461538461,0.6470588235294118
29,False,False,0.8269230769230769,0.5862068965517241,0.5238095238095238,0.8461538461538461,0.6470588235294118
30,False,False,0.83710407239819,0.6,0.5238095238095238,0.8461538461538461,0.6470588235294118
31,False,False,0.846153846153846,0.6129032258064516,0.5238095238095238,0.8461538461538461,0.6470588235294118
32,False,False,0.8542510121457491,0.625,0.5238095238095238,0.8461538461538461,0.6470588235294118
33,False,False,0.8615384615384615,0.6363636363636364,0.5238095238095238,0.8461538461538461,0.6470588235294118
34,True,True,0.8607142857142857,0.6470588235294118,0.5454545454545454,0.8571428571428571,0.6666666666666665
35,True,True,0.85,0.6571428571428571,0.5652173913043478,0.8666666666666667,0.6842105263157895
36,True,False,0.8,0.6388888888888888,0.5652173913043478,0.8125,0.6666666666666667
37,True,True,0.8102941176470588,0.6486486486486487,0.5833333333333334,0.8235294117647058,0.6829268292682927
38,False,False,0.8179271708683473,0.6578947368421053,0.5833333333333334,0.8235294117647058,0.6829268292682927
39,False,True,0.7901069518716577,0.6410256410256411,0.56,0.8235294117647058,0.6666666666666666
40,False,False,0.7979539641943734,0.65,0.56,0.8235294117647058,0.6666666666666666
41,False,False,0.8039215686274509,0.6585365853658537,0.56,0.8235294117647058,0.6666666666666666
42,True,True,0.8124999999999999,0.6666666666666666,0.5769230769230769,0.8333333333333334,0.6818181818181818
43,True,True,0.8201754385964912,0.6744186046511628,0.5925925925925926,0.8421052631578947,0.6956521739130435
44,True,False,0.8052083333333333,0.6590909090909091,0.5925925925925926,0.8,0.6808510638297872
45,False,False,0.811,0.6666666666666666,0.5925925925925926,0.8,0.6808510638297872
46,False,False,0.8173076923076923,0.6739130434782609,0.5925925925925926,0.8,0.6808510638297872
47,True,True,0.8214285714285714,0.6808510638297872,0.6071428571428571,0.8095238095238095,0.6938775510204083
48,True,True,0.8173076923076923,0.6875,0.6206896551724138,0.8181818181818182,0.7058823529411765
49,False,False,0.8232323232323233,0.6938775510204082,0.6206896551724138,0.8181818181818182,0.7058823529411765
50,True,True,0.8293075684380032,0.7,0.6333333333333333,0.8260869565217391,0.7169811320754716
51,False,True,0.8299689440993789,0.6862745098039216,0.6129032258064516,0.8260869565217391,0.7037037037037037
52,False,False,0.8350824587706147,0.6923076923076923,0.6129032258064516,0.8260869565217391,0.7037037037037037
53,True,True,0.8362068965517242,0.6981132075471698,0.625,0.8333333333333334,0.7142857142857143
54,True,True,0.8413793103448276,0.7037037037037037,0.6363636363636364,0.84,0.7241379310344828
55,True,True,0.8421750663129974,0.7090909090909091,0.6470588235294118,0.8461538461538461,0.7333333333333334
56,False,False,0.8467948717948719,0.7142857142857143,0.6470588235294118,0.8461538461538461,0.7333333333333334
57,False,False,0.8511166253101737,0.7192982456140351,0.6470588235294118,0.8461538461538461,0.7333333333333334
58,True,True,0.8536439665471923,0.7241379310344828,0.6571428571428571,0.8518518518518519,0.7419354838709677
59,True,True,0.8559907834101382,0.7288135593220338,0.6666666666666666,0.8571428571428571,0.75
60,True,True,0.8581757508342602,0.7333333333333333,0.6756756756756757,0.8620689655172413,0.7575757575757576
61,True,True,0.8618279569892474,0.7377049180327869,0.6842105263157895,0.8666666666666667,0.7647058823529413
62,False,False,0.8656249999999999,0.7419354838709677,0.6842105263157895,0.8666666666666667,0.7647058823529413
63,True,True,0.8674395161290323,0.746031746031746,0.6923076923076923,0.8709677419354839,0.7714285714285716
64,False,False,0.8709677419354839,0.75,0.6923076923076923,0.8709677419354839,0.7714285714285716
65,False,False,0.8742884250474384,0.7538461538461538,0.6923076923076923,0.8709677419354839,0.7714285714285716
66,True,True,0.8717830882352942,0.7575757575757576,0.7,0.875,0.7777777777777777
67,True,True,0.874777183600713,0.7611940298507462,0.7073170731707317,0.8787878787878788,0.7837837837837839
68,False,False,0.8766233766233766,0.7647058823529411,0.7073170731707317,0.8787878787878788,0.7837837837837839
