index,y_true,y_pred,AUC,Accuracy,Precision,Recall,F1
1,True,True,-0.0,1.0,1.0,1.0,1.0
2,True,True,-0.0,1.0,1.0,1.0,1.0
3,True,True,-0.0,1.0,1.0,1.0,1.0
4,False,True,0.5,0.75,0.75,1.0,0.8571428571428571
5,False,True,0.5,0.6,0.6,1.0,0.7499999999999999
6,True,True,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8
7,True,True,0.5,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333333
8,False,True,0.5,0.625,0.625,1.0,0.7692307692307693
9,True,True,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8
10,False,True,0.5,0.6,0.6,1.0,0.7499999999999999
11,True,True,0.5,0.6363636363636364,0.6363636363636364,1.0,0.7777777777777778
12,True,True,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8
13,True,True,0.5,0.6923076923076923,0.6923076923076923,1.0,0.8181818181818181
14,False,True,0.5,0.6428571428571429,0.6428571428571429,1.0,0.782608695652174
15,True,True,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8
16,True,True,0.5,0.6875,0.6875,1.0,0.8148148148148148
17,True,True,0.5,0.7058823529411765,0.7058823529411765,1.0,0.8275862068965517
18,False,True,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8
19,False,True,0.5,0.631578947368421,0.631578947368421,1.0,0.7741935483870968
20,False,True,0.5,0.6,0.6,1.0,0.7499999999999999
21,False,True,0.5,0.5714285714285714,0.5714285714285714,1.0,0.7272727272727273
22,False,True,0.5,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764
23,False,False,0.5454545454545454,0.5652173913043478,0.5454545454545454,1.0,0.7058823529411764
24,False,False,0.5833333333333333,0.5833333333333334,0.5454545454545454,1.0,0.7058823529411764
25,False,False,0.6153846153846154,0.6,0.5454545454545454,1.0,0.7058823529411764
26,True,True,0.6153846153846154,0.6153846153846154,0.5652173913043478,1.0,0.7222222222222222
27,False,False,0.6428571428571428,0.6296296296296297,0.5652173913043478,1.0,0.7222222222222222
28,False,False,0.6666666666666667,0.6428571428571429,0.5652173913043478,1.0,0.7222222222222222
29,False,False,0.6875,0.6551724137931034,0.5652173913043478,1.0,0.7222222222222222
30,False,False,0.7058823529411764,0.6666666666666666,0.5652173913043478,1.0,0.7222222222222222
31,False,False,0.7222222222222222,0.6774193548387096,0.5652173913043478,1.0,0.7222222222222222
32,False,False,0.736842105263158,0.6875,0.5652173913043478,1.0,0.7222222222222222
33,False,False,0.75,0.696969696969697,0.5652173913043478,1.0,0.7222222222222222
34,True,True,0.7321428571428572,0.7058823529411765,0.5833333333333334,1.0,0.7368421052631579
35,True,True,0.7333333333333334,0.7142857142857143,0.6,1.0,0.7499999999999999
36,True,False,0.703125,0.6944444444444444,0.6,0.9375,0.7317073170731707
37,True,True,0.7058823529411764,0.7027027027027027,0.6153846153846154,0.9411764705882353,0.744186046511628
38,False,False,0.7184873949579831,0.7105263157894737,0.6153846153846154,0.9411764705882353,0.744186046511628
39,False,True,0.7058823529411764,0.6923076923076923,0.5925925925925926,0.9411764705882353,0.7272727272727272
40,False,False,0.717391304347826,0.7,0.5925925925925926,0.9411764705882353,0.7272727272727272
41,False,True,0.7254901960784313,0.6829268292682927,0.5714285714285714,0.9411764705882353,0.7111111111111111
42,True,True,0.7280092592592593,0.6904761904761905,0.5862068965517241,0.9444444444444444,0.7234042553191489
43,True,True,0.7302631578947367,0.6976744186046512,0.6,0.9473684210526315,0.7346938775510204
44,True,True,0.7322916666666666,0.7045454545454546,0.6129032258064516,0.95,0.7450980392156863
45,False,False,0.742,0.7111111111111111,0.6129032258064516,0.95,0.7450980392156863
46,False,False,0.7509615384615383,0.717391304347826,0.6129032258064516,0.95,0.7450980392156863
47,True,True,0.7527472527472526,0.723404255319149,0.625,0.9523809523809523,0.7547169811320755
48,True,True,0.7430069930069931,0.7291666666666666,0.6363636363636364,0.9545454545454546,0.7636363636363637
49,False,False,0.7516835016835017,0.7346938775510204,0.6363636363636364,0.9545454545454546,0.7636363636363637
50,True,False,0.7431561996779389,0.72,0.6363636363636364,0.9130434782608695,0.75
51,False,False,0.7515527950310558,0.7254901960784313,0.6363636363636364,0.9130434782608695,0.75
52,False,False,0.7593703148425788,0.7307692307692307,0.6363636363636364,0.9130434782608695,0.75
53,True,True,0.7614942528735633,0.7358490566037735,0.6470588235294118,0.9166666666666666,0.7586206896551724
54,True,True,0.7634482758620691,0.7407407407407407,0.6571428571428571,0.92,0.7666666666666667
55,True,True,0.7566312997347481,0.7454545454545455,0.6666666666666666,0.9230769230769231,0.7741935483870968
56,False,False,0.7641025641025642,0.75,0.6666666666666666,0.9230769230769231,0.7741935483870968
57,False,False,0.7710918114143921,0.7543859649122807,0.6666666666666666,0.9230769230769231,0.7741935483870968
58,True,True,0.7729988052568697,0.7586206896551724,0.6756756756756757,0.9259259259259259,0.7812500000000001
59,True,False,0.7563364055299538,0.7457627118644068,0.6756756756756757,0.8928571428571429,0.7692307692307693
60,True,True,0.7586206896551724,0.75,0.6842105263157895,0.896551724137931,0.7761194029850746
61,True,True,0.7607526881720431,0.7540983606557377,0.6923076923076923,0.9,0.7826086956521738
62,False,False,0.7671874999999999,0.7580645161290323,0.6923076923076923,0.9,0.7826086956521738
63,True,True,0.7691532258064517,0.7619047619047619,0.7,0.9032258064516129,0.7887323943661972
64,False,False,0.7751710654936461,0.765625,0.7,0.9032258064516129,0.7887323943661972
65,False,True,0.7775142314990513,0.7538461538461538,0.6829268292682927,0.9032258064516129,0.7777777777777778
66,True,True,0.7794117647058824,0.7575757575757576,0.6904761904761905,0.90625,0.7837837837837837
67,True,True,0.7811942959001783,0.7611940298507462,0.6976744186046512,0.9090909090909091,0.7894736842105263
68,False,False,0.7865800865800866,0.7647058823529411,0.6976744186046512,0.9090909090909091,0.7894736842105263
69,True,True,0.788235294117647,0.7681159420289855,0.7045454545454546,0.9117647058823529,0.794871794871795
70,False,False,0.7933006535947711,0.7714285714285715,0.7045454545454546,0.9117647058823529,0.794871794871795
71,False,False,0.7980922098569158,0.7746478873239436,0.7045454545454546,0.9117647058823529,0.794871794871795
72,True,True,0.7996138996138997,0.7777777777777778,0.7111111111111111,0.9142857142857143,0.8
